,page_id,page_title,page_namespace,rev_timestamp,views,views_mean,views_median,views_sum,views_peak
2543,15572,Solide,0,20220510124150,"[3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 7, 0, 2, 0, 0, 4, 3, 2, 0, 4, 2, 0]",1.2,0.5,36.0,18.0
2544,16151,Solivella,0,20220524103822,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.13793103448275862,0.0,4.0,4.0
2545,16374,Solsona,0,20220525100942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2546,17152,Solórzano,0,20220807200710,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0.125,0.0,3.0,11.0
2547,17056,Somiedo,0,20220729135550,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0.11764705882352941,0.0,2.0,8.0
2548,17428,Somolinos,0,20220811073238,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2549,15666,Somontín,0,20220518082552,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.041666666666666664,0.0,1.0,19.0
2550,16176,Son,0,20220524214356,"[4, 0, 2, 4, 1, 42, 0, 2, 3, 4, 2, 2, 1, 0, 5, 2, 1, 2, 2, 1, 5, 2, 7, 4, 5, 4, 4, 1, 1, 0]",3.7666666666666666,2.0,113.0,5.0
2551,15881,Sopeira,0,20220519115345,"[2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.16,0.0,4.0,0.0
2552,16624,Sophie_Nélisse,0,20220609211209,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.125,0.0,3.0,0.0
2553,15653,Sorbas,0,20220518082434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.038461538461538464,0.0,1.0,21.0
2554,16366,Soriguera,0,20220525100928,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",0.1111111111111111,0.0,1.0,2.0
2555,16371,Sort,0,20220525100935,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2556,16951,Sos_del_Rey_Católico,0,20220729130229,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.041666666666666664,0.0,1.0,23.0
2557,16372,Soses,0,20220525100936,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
2558,15213,Soto_de_la_Vega,0,20220427112127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
