,page_id,page_title,page_namespace,rev_timestamp,views,views_mean,views_median,views_sum,views_peak
3982,57197,Raihutor,0,20220616210357,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0.2,0.0,2.0,1.0
3983,57880,Raisa_Gorbachova,0,20220731153154,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 45]",3.8461538461538463,0.0,50.0,12.0
3984,61632,Rajnova_(Viciebsk),0,20221231203201,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.09090909090909091,0.0,1.0,6.0
3985,59627,Raju,0,20221005125448,"[0, 0, 0]",0.0,0.0,0.0,0.0
3986,60755,Ramaldava,0,20221121153912,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
3987,60929,Ramanowka_(Orsha),0,20221128095403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
3988,54907,Ramush_Haradinaj,0,20220217144236,"[0, 0, 1, 2, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.5,0.0,11.0,9.0
3989,58586,Ramzan_Ahmatovich_Kadirov,0,20220904152329,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1]",0.24,0.0,6.0,18.0
3990,57086,Ramón_Ernesto_Cruz,0,20220610023154,"[0, 2, 0, 0]",0.5,0.0,2.0,1.0
3991,57087,Ramón_Ernesto_Cruz_Uclés,0,20220610023728,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0]",0.35714285714285715,0.0,5.0,4.0
3992,59678,Ranik_Ultimate_Fighting_Federation,0,20221006095057,"[0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
3993,61213,Rasasna,0,20221207200031,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.06666666666666667,0.0,1.0,14.0
3994,61106,Rastkova,0,20221204201910,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
3995,58765,Rasuljan_Abdurahmanov,0,20220909180229,"[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]",0.2727272727272727,0.0,3.0,8.0
3996,56010,Rasy,0,20220511152801,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0625,0.0,1.0,2.0
3997,59381,Ravsalin_Otgonbayar,0,20221002111638,"[0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
3998,61444,Ravuti,0,20221216151026,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.09090909090909091,0.0,1.0,9.0
3999,55389,Rawa_Mazowiecka,0,20220427121600,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.125,0.0,2.0,0.0
4000,56126,Rawicz_(homonimo),0,20220514102806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4001,56124,Rawicz_(Łódź),0,20220514102647,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4002,55191,Ray_Manzarek,0,20220331160548,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09523809523809523,0.0,2.0,1.0
4003,57172,Razbegailovka,0,20220614151322,"[1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",0.5,0.0,5.0,3.0
4004,54601,Reaktigivo,0,20220109195509,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]",0.25,0.0,6.0,20.0
4005,59680,Real_Xtreme_Fighting,0,20221006114516,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",0.6,1.0,6.0,1.0
4006,61365,Rechki_(Liozna),0,20221213133933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.09090909090909091,0.0,1.0,9.0
4007,56509,Reduchów,0,20220521082458,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0.25,0.0,3.0,10.0
4008,56494,Reduchów-Kolonia,0,20220521072231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.18181818181818182,0.0,2.0,10.0
4009,61079,Redzki_(Dubrowna),0,20221202145319,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15384615384615385,0.0,2.0,0.0
4010,54712,Reggio_Calabria,0,20220122123806,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2]",0.28,0.0,7.0,5.0
4011,60050,Regiono_Altai,0,20221019164630,"[18, 7, 3, 4, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",2.0454545454545454,0.0,45.0,0.0
4012,59899,Regiono_Ayeyarwady,0,20221013131947,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09090909090909091,0.0,1.0,0.0
4013,59900,Regiono_Bago,0,20221013132659,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4014,58186,Regiono_Habarovsk,0,20220815122225,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.21739130434782608,0.0,5.0,3.0
4015,60048,Regiono_Kamchatka,0,20221019152812,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]",0.2,0.0,4.0,13.0
4016,57448,Regiono_Krasnoyarsk,0,20220627144023,"[4, 19, 1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0]",1.5,0.0,39.0,1.0
4017,57732,Regiono_Madrid,0,20220718085002,"[1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2]",0.625,0.0,15.0,1.0
4018,59901,Regiono_Magway,0,20221013135714,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.1,0.0,1.0,3.0
4019,59902,Regiono_Mandalay,0,20221013140656,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.09090909090909091,0.0,1.0,9.0
4020,60807,Regiono_Perm,0,20221125071958,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0.13636363636363635,0.0,3.0,7.0
4021,59903,Regiono_Sagaing,0,20221013141406,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4022,59904,Regiono_Tanintharyi,0,20221013142507,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0.3,0.0,3.0,8.0
4023,59905,Regiono_Yangon,0,20221013143513,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0
4024,58315,Regiono_autonoma_Nei_Menggu,0,20220823115844,"[1, 2, 1, 2, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 0, 0]",0.64,0.0,16.0,8.0
4025,58317,Regiono_autonoma_Ningxia_Huizu,0,20220823121326,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 123]",6.7894736842105265,0.0,129.0,18.0
